/ext3/miniconda3/lib/python3.9/site-packages/torch/utils/data/dataloader.py:554: UserWarning: This DataLoader will create 6 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
Epoch 4, batch 411, loss=1.433472990989685
Epoch 4, batch 412, loss=1.146759033203125
Epoch 4, batch 413, loss=1.4299631118774414
Epoch 4, batch 414, loss=1.232119083404541
Epoch 4, batch 415, loss=0.9471120834350586
Epoch 4, batch 416, loss=1.1098376512527466
Epoch 4, batch 417, loss=1.2947664260864258
Epoch 4, batch 418, loss=1.101243019104004
Epoch 4, batch 419, loss=1.130907416343689
Epoch 4, batch 420, loss=1.1457198858261108
Epoch 4, batch 421, loss=1.1997483968734741
Epoch 4, batch 422, loss=1.1476106643676758
Epoch 4, batch 423, loss=0.9772078394889832
Epoch 4, batch 424, loss=1.065359354019165
Epoch 4, batch 425, loss=1.5545899868011475
Epoch 4, batch 426, loss=1.3633612394332886
Epoch 4, batch 427, loss=1.2739187479019165
Epoch 4, batch 428, loss=1.3957961797714233
Epoch 4, batch 429, loss=1.4011600017547607
Epoch 4, batch 430, loss=1.1721365451812744
Epoch 4, batch 431, loss=1.370168685913086
Epoch 4, batch 432, loss=0.9192988276481628
Epoch 4, batch 433, loss=1.1553763151168823
Epoch 4, batch 434, loss=1.2489033937454224
Epoch 4, batch 435, loss=0.9404679536819458
Epoch 4, batch 436, loss=1.3358405828475952
Epoch 4, batch 437, loss=1.3543318510055542
Epoch 4, batch 438, loss=1.3459386825561523
Epoch 4, batch 439, loss=1.0660324096679688
Epoch 4, batch 440, loss=1.3312631845474243
Epoch 4, batch 441, loss=1.3782356977462769
Epoch 4, batch 442, loss=0.9966939687728882
Epoch 4, batch 443, loss=1.275512933731079
Epoch 4, batch 444, loss=1.21417236328125
Epoch 4, batch 445, loss=1.2319430112838745
Epoch 4, batch 446, loss=1.2400027513504028
Epoch 4, batch 447, loss=1.0324251651763916
Epoch 4, batch 448, loss=1.3553361892700195
Epoch 4, batch 449, loss=1.1663541793823242
Epoch 4, batch 450, loss=1.1360173225402832
Epoch 4, batch 451, loss=1.1916126012802124
Epoch 4, batch 452, loss=1.2815860509872437
Epoch 4, batch 453, loss=1.479190707206726
Epoch 4, batch 454, loss=1.2913553714752197
Epoch 4, batch 455, loss=1.161864995956421
Epoch 4, batch 456, loss=1.3730525970458984
Epoch 4, batch 457, loss=1.5637571811676025
Epoch 4, batch 458, loss=1.2322653532028198
Epoch 4, batch 459, loss=1.2235984802246094
Epoch 4, batch 460, loss=1.4742286205291748
Epoch 4, batch 461, loss=1.4774580001831055
Epoch 4, batch 462, loss=1.3391155004501343
Epoch 4, batch 463, loss=1.3677958250045776
Epoch 4, batch 464, loss=1.4642858505249023
Epoch 4, batch 465, loss=1.5368738174438477
Epoch 4, batch 466, loss=1.2255003452301025
Epoch 4, batch 467, loss=1.1653014421463013
Epoch 4, batch 468, loss=1.2520058155059814
Epoch 4, batch 469, loss=1.2332704067230225
Epoch 4, batch 470, loss=1.5777719020843506
Epoch 4, batch 471, loss=0.9727877378463745
Epoch 4, batch 472, loss=0.8156244158744812
Epoch 4, batch 473, loss=1.223785638809204
Epoch 4, batch 474, loss=1.424027919769287
Epoch 4, batch 475, loss=1.385259985923767
Epoch 4, batch 476, loss=0.997105598449707
Epoch 4, batch 477, loss=1.3277921676635742
Epoch 4, batch 478, loss=1.237541675567627
Average epoch loss=0.4286270551019799
Epoch 5, batch 0, loss=1.4200814962387085
Epoch 5, batch 1, loss=1.19180428981781
Epoch 5, batch 2, loss=1.3995227813720703
Epoch 5, batch 3, loss=1.1546962261199951
Epoch 5, batch 4, loss=1.4486163854599
Epoch 5, batch 5, loss=1.0443543195724487
Epoch 5, batch 6, loss=1.1400885581970215
Epoch 5, batch 7, loss=1.3864312171936035
Epoch 5, batch 8, loss=1.5015764236450195
Epoch 5, batch 9, loss=1.3310941457748413
Epoch 5, batch 10, loss=1.1139696836471558
Epoch 5, batch 11, loss=1.3044548034667969
Epoch 5, batch 12, loss=1.658439040184021
Epoch 5, batch 13, loss=0.8993157148361206
Epoch 5, batch 14, loss=1.3392858505249023
Epoch 5, batch 15, loss=1.0392684936523438
Epoch 5, batch 16, loss=1.4602936506271362
Epoch 5, batch 17, loss=1.0540523529052734
Epoch 5, batch 18, loss=1.342399001121521
Epoch 5, batch 19, loss=1.6008638143539429
Epoch 5, batch 20, loss=1.2789171934127808
Epoch 5, batch 21, loss=1.059517741203308
Epoch 5, batch 22, loss=1.3552501201629639
Epoch 5, batch 23, loss=1.6005891561508179
Epoch 5, batch 24, loss=1.4723784923553467
Epoch 5, batch 25, loss=1.1363887786865234
Epoch 5, batch 26, loss=1.0553613901138306
Epoch 5, batch 27, loss=1.2394403219223022
Epoch 5, batch 28, loss=1.4116199016571045
Epoch 5, batch 29, loss=1.2330255508422852
Epoch 5, batch 30, loss=1.2733376026153564
Epoch 5, batch 31, loss=1.3240699768066406
Epoch 5, batch 32, loss=1.4024490118026733
Epoch 5, batch 33, loss=1.3730981349945068
Epoch 5, batch 34, loss=1.0191922187805176
Epoch 5, batch 35, loss=1.4197216033935547
Epoch 5, batch 36, loss=1.1307573318481445
Epoch 5, batch 37, loss=1.4724094867706299
Epoch 5, batch 38, loss=1.1505705118179321
Epoch 5, batch 39, loss=1.316644549369812
Epoch 5, batch 40, loss=1.221757173538208
Epoch 5, batch 41, loss=1.3388452529907227
Epoch 5, batch 42, loss=1.383795142173767
Epoch 5, batch 43, loss=1.2617145776748657
Epoch 5, batch 44, loss=1.4928843975067139
Epoch 5, batch 45, loss=1.2923325300216675
Epoch 5, batch 46, loss=0.9471511840820312
Epoch 5, batch 47, loss=1.133155107498169
Epoch 5, batch 48, loss=1.3621845245361328
Epoch 5, batch 49, loss=1.4159173965454102
Epoch 5, batch 50, loss=1.0310368537902832
Epoch 5, batch 51, loss=1.2996524572372437
Epoch 5, batch 52, loss=1.0779837369918823
Epoch 5, batch 53, loss=1.4546623229980469
Epoch 5, batch 54, loss=1.3933457136154175
Epoch 5, batch 55, loss=1.062820553779602
Epoch 5, batch 56, loss=1.2979559898376465
Epoch 5, batch 57, loss=1.1924512386322021
Epoch 5, batch 58, loss=1.1972054243087769
Epoch 5, batch 59, loss=1.6002955436706543
Epoch 5, batch 60, loss=1.2456495761871338
Epoch 5, batch 61, loss=1.1503791809082031
Epoch 5, batch 62, loss=1.0055737495422363
Epoch 5, batch 63, loss=1.357492446899414
Epoch 5, batch 64, loss=1.4454840421676636
Epoch 5, batch 65, loss=1.3436229228973389
Epoch 5, batch 66, loss=1.3546037673950195
Epoch 5, batch 67, loss=1.245518445968628
Epoch 5, batch 68, loss=1.2797913551330566
Epoch 5, batch 69, loss=1.268949270248413
Epoch 5, batch 70, loss=1.3646796941757202
Epoch 5, batch 71, loss=1.127328634262085
Epoch 5, batch 72, loss=1.2998147010803223
Epoch 5, batch 73, loss=1.29833984375
Epoch 5, batch 74, loss=1.391176700592041
Epoch 5, batch 75, loss=1.3056378364562988
Epoch 5, batch 76, loss=1.327718734741211
Epoch 5, batch 77, loss=1.2485402822494507
Epoch 5, batch 78, loss=1.1609625816345215
Epoch 5, batch 79, loss=1.2850784063339233
Epoch 5, batch 80, loss=1.0487316846847534
Epoch 5, batch 81, loss=1.0595338344573975
Epoch 5, batch 82, loss=1.6699413061141968
Epoch 5, batch 83, loss=1.2366539239883423
Epoch 5, batch 84, loss=1.1550045013427734
Epoch 5, batch 85, loss=1.2785786390304565
Epoch 5, batch 86, loss=1.377221941947937
Epoch 5, batch 87, loss=1.419325590133667
Epoch 5, batch 88, loss=1.111220359802246
Epoch 5, batch 89, loss=1.2878862619400024
Epoch 5, batch 90, loss=1.2265162467956543
Epoch 5, batch 91, loss=1.365660548210144
Epoch 5, batch 92, loss=1.639762282371521
Epoch 5, batch 93, loss=1.327143907546997
Epoch 5, batch 94, loss=1.2892245054244995
Epoch 5, batch 95, loss=1.023711085319519
Epoch 5, batch 96, loss=1.2891398668289185
Epoch 5, batch 97, loss=1.2490441799163818
Epoch 5, batch 98, loss=1.2145076990127563
Epoch 5, batch 99, loss=1.4044482707977295
Epoch 5, batch 100, loss=1.2083985805511475
Epoch 5, batch 101, loss=1.1538554430007935
Epoch 5, batch 102, loss=1.3129985332489014
Epoch 5, batch 103, loss=1.3732554912567139
Epoch 5, batch 104, loss=1.1159192323684692
Epoch 5, batch 105, loss=1.2670884132385254
Epoch 5, batch 106, loss=1.6194193363189697
Epoch 5, batch 107, loss=1.4291013479232788
Epoch 5, batch 108, loss=1.3214919567108154
Epoch 5, batch 109, loss=1.1621084213256836
Epoch 5, batch 110, loss=0.9566914439201355
Epoch 5, batch 111, loss=1.3415549993515015
Epoch 5, batch 112, loss=1.0765455961227417
Epoch 5, batch 113, loss=1.3168442249298096
Epoch 5, batch 114, loss=1.1146018505096436
Epoch 5, batch 115, loss=1.168370008468628
Epoch 5, batch 116, loss=1.267365574836731
Epoch 5, batch 117, loss=1.139681100845337
Epoch 5, batch 118, loss=1.3514695167541504
Epoch 5, batch 119, loss=1.5098551511764526
Epoch 5, batch 120, loss=1.3530511856079102
Epoch 5, batch 121, loss=1.1951513290405273
Epoch 5, batch 122, loss=1.1219874620437622
Epoch 5, batch 123, loss=1.247173547744751
Epoch 5, batch 124, loss=1.3850435018539429
Epoch 5, batch 125, loss=1.5508062839508057
Epoch 5, batch 126, loss=1.1061100959777832
Epoch 5, batch 127, loss=1.004862666130066
Epoch 5, batch 128, loss=1.0057320594787598
Epoch 5, batch 129, loss=1.2666535377502441
Epoch 5, batch 130, loss=1.0763936042785645
Epoch 5, batch 131, loss=1.3759937286376953
Epoch 5, batch 132, loss=1.11222243309021
Epoch 5, batch 133, loss=1.2164384126663208
Epoch 5, batch 134, loss=1.4513013362884521
Epoch 5, batch 135, loss=1.1139283180236816
Epoch 5, batch 136, loss=1.1209068298339844
Epoch 5, batch 137, loss=1.3213624954223633
Epoch 5, batch 138, loss=1.2291014194488525
Epoch 5, batch 139, loss=1.372021198272705
Epoch 5, batch 140, loss=1.2029699087142944
Epoch 5, batch 141, loss=1.3949769735336304
Epoch 5, batch 142, loss=1.461686611175537
Epoch 5, batch 143, loss=1.3146772384643555
Epoch 5, batch 144, loss=1.2907160520553589
Epoch 5, batch 145, loss=1.2595185041427612
Epoch 5, batch 146, loss=1.2201642990112305
Epoch 5, batch 147, loss=1.4290311336517334
Epoch 5, batch 148, loss=1.2741307020187378
Epoch 5, batch 149, loss=1.369856834411621
Epoch 5, batch 150, loss=1.1415718793869019
Epoch 5, batch 151, loss=1.4260677099227905
Epoch 5, batch 152, loss=1.105387568473816
Epoch 5, batch 153, loss=1.2642499208450317
Epoch 5, batch 154, loss=1.1626949310302734
Epoch 5, batch 155, loss=1.4336684942245483
Epoch 5, batch 156, loss=1.1966073513031006
Epoch 5, batch 157, loss=1.2478750944137573
Epoch 5, batch 158, loss=1.4576343297958374
Epoch 5, batch 159, loss=1.3264399766921997
Epoch 5, batch 160, loss=1.5423316955566406
Epoch 5, batch 161, loss=1.56851327419281
Epoch 5, batch 162, loss=1.3939552307128906
Epoch 5, batch 163, loss=1.3078277111053467
Epoch 5, batch 164, loss=1.1391181945800781
Epoch 5, batch 165, loss=1.54762601852417
Epoch 5, batch 166, loss=1.209766149520874
Epoch 5, batch 167, loss=1.3060522079467773
Epoch 5, batch 168, loss=1.1686420440673828
Epoch 5, batch 169, loss=1.2624529600143433
Epoch 5, batch 170, loss=1.5739622116088867
Epoch 5, batch 171, loss=1.3304462432861328
Epoch 5, batch 172, loss=1.0825207233428955
Epoch 5, batch 173, loss=1.2401931285858154
Epoch 5, batch 174, loss=1.5526188611984253
Epoch 5, batch 175, loss=1.0795164108276367
Epoch 5, batch 176, loss=1.1490691900253296
Epoch 5, batch 177, loss=1.055490493774414
Epoch 5, batch 178, loss=1.2596932649612427
Epoch 5, batch 179, loss=1.3771400451660156
Epoch 5, batch 180, loss=1.4220088720321655
Epoch 5, batch 181, loss=1.1367377042770386
Epoch 5, batch 182, loss=1.0154030323028564
Epoch 5, batch 183, loss=1.0906774997711182
Epoch 5, batch 184, loss=1.5878000259399414
Epoch 5, batch 185, loss=1.0619176626205444
Epoch 5, batch 186, loss=1.090611457824707
Epoch 5, batch 187, loss=1.631670355796814
Epoch 5, batch 188, loss=1.3073900938034058
Epoch 5, batch 189, loss=1.0993165969848633
Epoch 5, batch 190, loss=1.1339178085327148
Epoch 5, batch 191, loss=1.051063060760498
Epoch 5, batch 192, loss=1.3091564178466797
Epoch 5, batch 193, loss=1.3410671949386597
Epoch 5, batch 194, loss=1.2727186679840088
Epoch 5, batch 195, loss=1.260154366493225
Epoch 5, batch 196, loss=1.2495300769805908
Epoch 5, batch 197, loss=1.479936957359314
Epoch 5, batch 198, loss=1.1657789945602417
Epoch 5, batch 199, loss=1.234802484512329
Epoch 5, batch 200, loss=1.3204517364501953
Epoch 5, batch 201, loss=1.0265657901763916
Epoch 5, batch 202, loss=1.4623788595199585
Epoch 5, batch 203, loss=1.312962532043457
Epoch 5, batch 204, loss=1.207362174987793
Epoch 5, batch 205, loss=1.0802204608917236
Epoch 5, batch 206, loss=1.6926625967025757
Epoch 5, batch 207, loss=1.319737434387207
Epoch 5, batch 208, loss=1.2218642234802246
Epoch 5, batch 209, loss=1.4073874950408936
Epoch 5, batch 210, loss=1.1975730657577515
Epoch 5, batch 211, loss=1.185288667678833
Epoch 5, batch 212, loss=1.7279815673828125
Epoch 5, batch 213, loss=1.0113427639007568
Epoch 5, batch 214, loss=1.2372984886169434
Epoch 5, batch 215, loss=1.4631662368774414
Epoch 5, batch 216, loss=1.5839779376983643
Epoch 5, batch 217, loss=1.2701294422149658
Epoch 5, batch 218, loss=1.1585373878479004
Epoch 5, batch 219, loss=1.571904182434082
Epoch 5, batch 220, loss=1.2408753633499146
Epoch 5, batch 221, loss=1.2677690982818604
Epoch 5, batch 222, loss=1.1944712400436401
Epoch 5, batch 223, loss=1.3504502773284912
Epoch 5, batch 224, loss=1.248745322227478
Epoch 5, batch 225, loss=1.3159689903259277
Epoch 5, batch 226, loss=1.3190667629241943
Epoch 5, batch 227, loss=1.2259901762008667
Epoch 5, batch 228, loss=1.5611222982406616
Epoch 5, batch 229, loss=1.4952189922332764
Epoch 5, batch 230, loss=1.1718387603759766
Epoch 5, batch 231, loss=1.4085735082626343
Epoch 5, batch 232, loss=1.790435791015625
Epoch 5, batch 233, loss=1.2690718173980713
Epoch 5, batch 234, loss=1.1871625185012817
Epoch 5, batch 235, loss=1.4214141368865967
Epoch 5, batch 236, loss=1.2919725179672241
Epoch 5, batch 237, loss=1.4109315872192383
Epoch 5, batch 238, loss=1.2434557676315308
Epoch 5, batch 239, loss=1.0693758726119995
Epoch 5, batch 240, loss=1.4037669897079468
Epoch 5, batch 241, loss=1.408706545829773
Epoch 5, batch 242, loss=1.451730489730835
Epoch 5, batch 243, loss=1.606108546257019
Epoch 5, batch 244, loss=1.4562958478927612
Epoch 5, batch 245, loss=1.1292961835861206
Epoch 5, batch 246, loss=1.1608197689056396
Epoch 5, batch 247, loss=1.2721654176712036
Epoch 5, batch 248, loss=1.3645925521850586
Epoch 5, batch 249, loss=1.237318754196167
Epoch 5, batch 250, loss=1.6263068914413452
Epoch 5, batch 251, loss=1.3204594850540161
Epoch 5, batch 252, loss=1.290547490119934
Epoch 5, batch 253, loss=1.1806833744049072
Epoch 5, batch 254, loss=1.2328331470489502
Epoch 5, batch 255, loss=1.3661515712738037
Epoch 5, batch 256, loss=1.1824872493743896
Epoch 5, batch 257, loss=1.1662194728851318
Epoch 5, batch 258, loss=1.4134043455123901
Epoch 5, batch 259, loss=1.037248134613037
Epoch 5, batch 260, loss=1.0190765857696533
Epoch 5, batch 261, loss=1.2770071029663086
Epoch 5, batch 262, loss=1.6334524154663086
Epoch 5, batch 263, loss=1.602109432220459
Epoch 5, batch 264, loss=1.2580161094665527
Epoch 5, batch 265, loss=1.3292654752731323
Epoch 5, batch 266, loss=1.7290635108947754
Epoch 5, batch 267, loss=1.1527125835418701
Epoch 5, batch 268, loss=1.4061994552612305
Epoch 5, batch 269, loss=1.18692946434021
Epoch 5, batch 270, loss=1.1812968254089355
Epoch 5, batch 271, loss=1.4320796728134155
Epoch 5, batch 272, loss=1.3481091260910034
Epoch 5, batch 273, loss=1.3981575965881348
Epoch 5, batch 274, loss=1.0857337713241577
Epoch 5, batch 275, loss=1.0582953691482544
Epoch 5, batch 276, loss=1.2390053272247314
Epoch 5, batch 277, loss=1.2015718221664429
Epoch 5, batch 278, loss=1.1462353467941284
Epoch 5, batch 279, loss=1.4674432277679443
Epoch 5, batch 280, loss=1.3350648880004883
Epoch 5, batch 281, loss=1.1841464042663574
Epoch 5, batch 282, loss=1.03281569480896
Epoch 5, batch 283, loss=1.2183551788330078
Epoch 5, batch 284, loss=1.614877462387085
Epoch 5, batch 285, loss=1.2543275356292725
Epoch 5, batch 286, loss=1.3070834875106812
Epoch 5, batch 287, loss=1.0504921674728394
Epoch 5, batch 288, loss=1.1802456378936768
Epoch 5, batch 289, loss=1.1730624437332153
Epoch 5, batch 290, loss=0.9738056063652039
Epoch 5, batch 291, loss=1.385482668876648
Epoch 5, batch 292, loss=1.3802646398544312
Epoch 5, batch 293, loss=1.321669101715088
Epoch 5, batch 294, loss=1.218262791633606
Epoch 5, batch 295, loss=0.950005054473877
Epoch 5, batch 296, loss=1.239664077758789
Epoch 5, batch 297, loss=1.4963691234588623
Epoch 5, batch 298, loss=1.1491776704788208
Epoch 5, batch 299, loss=1.2960282564163208
Epoch 5, batch 300, loss=1.4663432836532593
Epoch 5, batch 301, loss=1.096290111541748
Epoch 5, batch 302, loss=1.5556291341781616
Epoch 5, batch 303, loss=1.1325311660766602
Epoch 5, batch 304, loss=1.3184640407562256
Epoch 5, batch 305, loss=1.4873155355453491
Epoch 5, batch 306, loss=1.0862318277359009
Epoch 5, batch 307, loss=1.1800696849822998
Epoch 5, batch 308, loss=1.6128120422363281
Epoch 5, batch 309, loss=1.3080132007598877
Epoch 5, batch 310, loss=1.281238317489624
Epoch 5, batch 311, loss=1.5101525783538818
Epoch 5, batch 312, loss=1.2498669624328613
Epoch 5, batch 313, loss=1.3135449886322021
Epoch 5, batch 314, loss=1.6341060400009155
Epoch 5, batch 315, loss=1.1175888776779175
Epoch 5, batch 316, loss=1.3942060470581055
Epoch 5, batch 317, loss=1.2902363538742065
Epoch 5, batch 318, loss=1.1832746267318726
Epoch 5, batch 319, loss=1.178702712059021
Epoch 5, batch 320, loss=0.9293691515922546
Epoch 5, batch 321, loss=1.313289999961853
Epoch 5, batch 322, loss=1.3337301015853882
Epoch 5, batch 323, loss=0.9533752799034119
Epoch 5, batch 324, loss=1.2380014657974243
Epoch 5, batch 325, loss=1.2954986095428467
Epoch 5, batch 326, loss=0.9219017028808594
Epoch 5, batch 327, loss=1.2757238149642944
Epoch 5, batch 328, loss=1.2131013870239258
Epoch 5, batch 329, loss=1.223690152168274
Epoch 5, batch 330, loss=1.170917272567749
Epoch 5, batch 331, loss=1.4856748580932617
Epoch 5, batch 332, loss=1.1371490955352783
Epoch 5, batch 333, loss=1.231934666633606
Epoch 5, batch 334, loss=1.2417402267456055
Epoch 5, batch 335, loss=1.2079112529754639
Epoch 5, batch 336, loss=1.2207252979278564
Epoch 5, batch 337, loss=1.5025973320007324
Epoch 5, batch 338, loss=1.3838191032409668
Epoch 5, batch 339, loss=1.321129560470581
Epoch 5, batch 340, loss=1.3499865531921387
Epoch 5, batch 341, loss=1.5628421306610107
Epoch 5, batch 342, loss=1.1342225074768066
Epoch 5, batch 343, loss=1.1516786813735962
Epoch 5, batch 344, loss=1.3702681064605713
Epoch 5, batch 345, loss=1.220848798751831
Epoch 5, batch 346, loss=1.3775743246078491
Epoch 5, batch 347, loss=1.123931884765625
Epoch 5, batch 348, loss=1.1239898204803467
Epoch 5, batch 349, loss=1.5289955139160156
Epoch 5, batch 350, loss=1.491539478302002
Epoch 5, batch 351, loss=0.979761004447937
Epoch 5, batch 352, loss=1.2885351181030273
Epoch 5, batch 353, loss=1.2683833837509155
Epoch 5, batch 354, loss=1.0190104246139526
Epoch 5, batch 355, loss=1.266357183456421
Epoch 5, batch 356, loss=1.4282042980194092
Epoch 5, batch 357, loss=1.46376371383667
Epoch 5, batch 358, loss=1.4602444171905518
Epoch 5, batch 359, loss=1.1563525199890137
Epoch 5, batch 360, loss=1.3867243528366089
Epoch 5, batch 361, loss=1.4625804424285889
Epoch 5, batch 362, loss=1.6216462850570679
Epoch 5, batch 363, loss=1.2354254722595215
Epoch 5, batch 364, loss=1.5166696310043335
Epoch 5, batch 365, loss=1.2759311199188232
Epoch 5, batch 366, loss=1.4991934299468994
Epoch 5, batch 367, loss=1.4368717670440674
Epoch 5, batch 368, loss=0.9997221827507019
Epoch 5, batch 369, loss=1.353817343711853
Epoch 5, batch 370, loss=1.3368213176727295
Epoch 5, batch 371, loss=1.2434189319610596
Epoch 5, batch 372, loss=1.1431257724761963
Epoch 5, batch 373, loss=1.2969402074813843
Epoch 5, batch 374, loss=1.3023236989974976
Epoch 5, batch 375, loss=1.3256635665893555
Epoch 5, batch 376, loss=1.4054397344589233
Epoch 5, batch 377, loss=1.3850133419036865
Epoch 5, batch 378, loss=1.2605271339416504
Epoch 5, batch 379, loss=1.2328845262527466
Epoch 5, batch 380, loss=0.8837429881095886
Epoch 5, batch 381, loss=1.0583781003952026
Epoch 5, batch 382, loss=1.176961898803711
